level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
2	1	53	0	0	0	3296	2025	160	37	-1	
3	1	53	1	0	0	3296	2025	160	37	-1	
4	1	53	1	1	0	3296	2025	160	37	-1	
5	1	53	1	1	1	3296	2033	34	20	95.606148	м.
5	1	53	1	1	2	3345	2025	111	37	96.914177	Лубни
2	1	54	0	0	0	3719	2017	67	29	-1	
3	1	54	1	0	0	3719	2017	67	29	-1	
4	1	54	1	1	0	3719	2017	67	29	-1	
5	1	54	1	1	1	3719	2017	67	29	96.323029	LUT
2	1	55	0	0	0	539	2096	1371	53	-1	
3	1	55	1	0	0	539	2096	1371	53	-1	
4	1	55	1	1	0	539	2096	1371	53	-1	
5	1	55	1	1	1	539	2096	102	49	92.578568	11,0
5	1	55	1	1	2	663	2096	95	49	96.694633	кВт,
5	1	55	1	1	3	782	2096	306	52	96.324615	розміщення
5	1	55	1	1	4	1112	2107	211	42	96.635986	приводу
5	1	55	1	1	5	1343	2107	160	41	96.804825	праве,
5	1	55	1	1	6	1528	2107	24	30	96.946159	в
5	1	55	1	1	7	1573	2096	246	41	96.191216	комплекті
5	1	55	1	1	8	1838	2096	72	49	96.599045	дві
2	1	56	0	0	0	539	2187	1448	53	-1	
3	1	56	1	0	0	539	2187	1448	53	-1	
4	1	56	1	1	0	539	2187	1448	53	-1	
5	1	56	1	1	1	539	2198	329	41	96.859833	електричних
5	1	56	1	1	2	887	2198	194	42	96.849327	засувки
5	1	56	1	1	3	1103	2198	57	31	96.849327	по
5	1	56	1	1	4	1179	2188	106	48	96.665802	0,18
5	1	56	1	1	5	1306	2188	84	40	96.665802	кВт
5	1	56	1	1	6	1410	2187	140	53	96.403587	(одна
5	1	56	1	1	7	1573	2188	238	51	93.173073	проміжна
5	1	56	1	1	8	1832	2195	155	42	91.120575	+одна
2	1	57	0	0	0	540	2279	1159	54	-1	
3	1	57	1	0	0	540	2279	1159	54	-1	
4	1	57	1	1	0	540	2279	1159	54	-1	
5	1	57	1	1	1	540	2291	56	30	93.301178	на
5	1	57	1	1	2	618	2280	257	52	92.927826	приводній
5	1	57	1	1	3	896	2280	172	53	96.429947	секції),
5	1	57	1	1	4	1090	2279	315	50	92.488190	обладнаний
5	1	57	1	1	5	1426	2291	273	30	92.181854	зачисними
2	1	58	0	0	0	539	2372	934	49	-1	
3	1	58	1	0	0	539	2372	934	49	-1	
4	1	58	1	1	0	539	2372	934	49	-1	
5	1	58	1	1	1	539	2382	297	38	92.438301	ковшиками,
5	1	58	1	1	2	857	2372	72	49	96.212753	дві
5	1	58	1	1	3	950	2382	140	31	96.647446	точки
5	1	58	1	1	4	1111	2382	362	31	96.638634	завантаження
2	1	59	0	0	0	3213	2453	52	28	-1	
3	1	59	1	0	0	3213	2453	52	28	-1	
4	1	59	1	1	0	3213	2453	52	28	-1	
5	1	59	1	1	1	3213	2453	52	28	90.552879	nn
2	1	60	0	0	0	3294	2453	229	29	-1	
3	1	60	1	0	0	3294	2453	229	29	-1	
4	1	60	1	1	0	3294	2453	229	29	-1	
5	1	60	1	1	1	3294	2453	229	29	92.455772	ЛУБНИМАШ
2	1	61	0	0	0	164	2484	21	15	-1	
3	1	61	1	0	0	164	2484	21	15	-1	
4	1	61	1	1	0	164	2484	21	15	-1	
5	1	61	1	1	1	164	2484	21	15	90.261612	ol
2	1	62	0	0	0	298	2468	203	41	-1	
3	1	62	1	0	0	298	2468	203	41	-1	
4	1	62	1	1	0	298	2468	203	41	-1	
5	1	62	1	1	1	298	2468	203	41	92.102921	6.1-6.10
2	1	63	0	0	0	538	2468	1346	53	-1	
3	1	63	1	0	0	538	2468	1346	53	-1	
4	1	63	1	1	0	538	2468	1346	53	-1	
5	1	63	1	1	1	538	2468	205	53	92.970757	Засувка
5	1	63	1	1	2	765	2468	208	52	96.863640	рейкова
5	1	63	1	1	3	993	2479	23	30	96.870354	з
5	1	63	1	1	4	1035	2479	334	41	96.303848	електричним
5	1	63	1	1	5	1391	2479	249	41	96.694244	приводом
5	1	63	1	1	6	1662	2468	106	49	96.354462	0,18
5	1	63	1	1	7	1789	2468	95	49	96.117302	кВт,
2	1	64	0	0	0	2198	2468	341	41	-1	
3	1	64	1	0	0	2198	2468	341	41	-1	
4	1	64	1	1	0	2198	2468	341	41	-1	
5	1	64	1	1	1	2198	2468	341	41	47.179955	У13-ТЗА-300
2	1	65	0	0	0	3296	2487	160	37	-1	
3	1	65	1	0	0	3296	2487	160	37	-1	
4	1	65	1	1	0	3296	2487	160	37	-1	
5	1	65	1	1	1	3296	2495	34	21	96.151260	м.
5	1	65	1	1	2	3345	2487	111	37	96.172188	Лубни
2	1	66	0	0	0	3719	2479	67	30	-1	
3	1	66	1	0	0	3719	2479	67	30	-1	
4	1	66	1	1	0	3719	2479	67	30	-1	
5	1	66	1	1	1	3719	2479	67	30	96.560402	LUT
2	1	67	0	0	0	3956	2468	55	41	-1	
3	1	67	1	0	0	3956	2468	55	41	-1	
4	1	67	1	1	0	3956	2468	55	41	-1	
5	1	67	1	1	1	3956	2468	55	41	96.995926	10
2	1	68	0	0	0	538	2560	305	41	-1	
3	1	68	1	0	0	538	2560	305	41	-1	
4	1	68	1	1	0	538	2560	305	41	-1	
5	1	68	1	1	1	538	2560	212	41	95.388481	300x300
5	1	68	1	1	2	772	2571	71	29	96.511963	мм
2	1	69	0	0	0	3213	2638	52	28	-1	
3	1	69	1	0	0	3213	2638	52	28	-1	
4	1	69	1	1	0	3213	2638	52	28	-1	
5	1	69	1	1	1	3213	2638	52	28	90.552879	nn
2	1	70	0	0	0	3294	2638	229	29	-1	
3	1	70	1	0	0	3294	2638	229	29	-1	
4	1	70	1	1	0	3294	2638	229	29	-1	
5	1	70	1	1	1	3294	2638	229	29	92.455772	ЛУБНИМАШ
2	1	71	0	0	0	538	2652	1072	52	-1	
3	1	71	1	0	0	538	2652	1072	52	-1	
4	1	71	1	1	0	538	2652	1072	52	-1	
5	1	71	1	1	1	538	2653	108	49	96.944565	Ввід
5	1	71	1	1	2	665	2653	279	51	96.522247	одинарний
5	1	71	1	1	3	963	2652	96	49	94.434441	45°,
5	1	71	1	1	4	1083	2663	205	41	96.879181	квадрат
5	1	71	1	1	5	1306	2653	212	41	96.387184	300х300
5	1	71	1	1	6	1540	2664	70	29	96.945984	мм
2	1	72	0	0	0	3296	2671	160	38	-1	
3	1	72	1	0	0	3296	2671	160	38	-1	
4	1	72	1	1	0	3296	2671	160	38	-1	
5	1	72	1	1	1	3296	2680	34	21	96.350769	м.
5	1	72	1	1	2	3345	2671	111	38	96.876122	Лубни
2	1	73	0	0	0	3719	2664	67	30	-1	
3	1	73	1	0	0	3719	2664	67	30	-1	
4	1	73	1	1	0	3719	2664	67	30	-1	
5	1	73	1	1	1	3719	2664	67	30	96.560402	LUT
2	1	74	0	0	0	3213	2730	52	29	-1	
3	1	74	1	0	0	3213	2730	52	29	-1	
4	1	74	1	1	0	3213	2730	52	29	-1	
5	1	74	1	1	1	3213	2730	52	29	88.122551	nn
2	1	75	0	0	0	3294	2730	229	29	-1	
3	1	75	1	0	0	3294	2730	229	29	-1	
4	1	75	1	1	0	3294	2730	229	29	-1	
5	1	75	1	1	1	3294	2730	229	29	92.322853	ЛУБНИМАШ
