level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
4	1	1	1	26	0	4447	2308	640	89	-1	
5	1	1	1	26	1	4447	2308	162	71	53.523239	м.
5	1	1	1	26	2	4636	2314	451	83	35.287758	АЙ
4	1	1	1	27	0	1437	2374	3650	115	-1	
5	1	1	1	27	1	1437	2443	2	45	79.384026	|
5	1	1	1	27	2	3334	2443	1	46	84.370178	|
5	1	1	1	27	3	4585	2374	269	76	28.010315	|)
5	1	1	1	27	4	4779	2370	184	88	40.095577	eee
5	1	1	1	27	5	5035	2419	52	64	48.365952	FH
4	1	1	1	28	0	1437	2449	3650	144	-1	
5	1	1	1	28	1	1437	2510	2	45	90.355072	|
5	1	1	1	28	2	4813	2449	274	144	39.117317	КЕ
4	1	1	1	29	0	1437	2636	3650	68	-1	
5	1	1	1	29	1	1437	2644	2	45	89.755348	|
5	1	1	1	29	2	3334	2643	1	47	89.707962	|
5	1	1	1	29	3	4547	2636	18	55	67.538162	:
5	1	1	1	29	4	4734	2646	176	58	54.568535	=
5	1	1	1	29	5	5035	2642	52	37	60.942493	Е
4	1	1	1	30	0	4734	2797	1078	41	-1	
5	1	1	1	30	1	4702	2788	226	43	42.633125	ГР
5	1	1	1	30	2	5017	2797	405	41	39.616550	[to
5	1	1	1	30	3	5797	2823	15	15	68.895477	,
4	1	1	1	31	0	1437	2885	3906	99	-1	
5	1	1	1	31	1	1437	2912	2	45	89.405472	|
5	1	1	1	31	2	3334	2911	1	46	96.204086	|
5	1	1	1	31	3	4515	2885	133	58	0.000000	ші
5	1	1	1	31	4	5341	2939	2	45	91.247978	|
4	1	1	1	32	0	1437	2978	3906	73	-1	
5	1	1	1	32	1	1437	2979	2	45	96.428787	|
5	1	1	1	32	2	3334	2978	1	46	95.121231	|
5	1	1	1	32	3	5341	3006	2	45	96.391685	|
4	1	1	1	33	0	1437	3042	5000	49	-1	
5	1	1	1	33	1	1437	3045	2	46	91.651726	|
5	1	1	1	33	2	3334	3045	1	46	96.343834	|
5	1	1	1	33	3	5910	3042	5	35	86.551926	|
5	1	1	1	33	4	6431	3042	6	35	89.387222	|
4	1	1	1	34	0	5341	3073	2	45	-1	
5	1	1	1	34	1	5341	3073	2	45	93.987152	|
4	1	1	1	35	0	3467	3346	2970	74	-1	
5	1	1	1	35	1	3467	3364	22	19	63.517670	1500
5	1	1	1	35	2	3544	3392	2	2	94.134804	|
5	1	1	1	35	3	4746	3359	151	42	33.687141	——
5	1	1	1	35	4	5436	3368	41	27	55.624462	те
5	1	1	1	35	5	5728	3346	132	74	12.762146	wavsrerepa
5	1	1	1	35	6	5872	3355	8	61	34.689186	і
5	1	1	1	35	7	5902	3354	13	62	94.366379	|
5	1	1	1	35	8	6043	3351	98	60	69.328857	|
5	1	1	1	35	9	6202	3351	44	60	86.251862	№
5	1	1	1	35	10	6431	3378	6	1	70.324669	|
4	1	1	1	36	0	385	3309	6051	234	-1	
5	1	1	1	36	1	385	3448	39	27	93.822014	+0
5	1	1	1	36	2	436	3448	58	27	93.822014	600
5	1	1	1	36	3	3462	3387	92	135	85.398605	||
5	1	1	1	36	4	4718	3385	202	123	36.510693	(Lf
5	1	1	1	36	5	5007	3309	254	234	93.722206	IN
5	1	1	1	36	6	5307	3404	213	125	34.805138	‘inna
5	1	1	1	36	7	5635	3421	40	27	91.294418	то
5	1	1	1	36	8	5776	3404	20	12	93.306252	на
5	1	1	1	36	9	5805	3404	53	16	93.237686	норію
5	1	1	1	36	10	5910	3382	5	97	96.630730	|
5	1	1	1	36	11	6050	3410	182	86	59.409836	—
5	1	1	1	36	12	6431	3382	5	97	91.256302	|
4	1	1	1	37	0	1123	3585	5314	160	-1	
5	1	1	1	37	1	1123	3620	365	117	30.737770	VSL
5	1	1	1	37	2	3004	3607	381	116	50.456142	000
5	1	1	1	37	3	3559	3643	41	91	45.585403	|
5	1	1	1	37	4	5034	3671	100	32	29.398659	зай
5	1	1	1	37	5	5225	3646	34	84	69.826416	||
5	1	1	1	37	6	5262	3647	324	98	34.389008	ИА
5	1	1	1	37	7	5690	3585	332	148	37.194256	ни
5	1	1	1	37	8	6070	3605	367	128	2.861557	«ОД
4	1	1	1	38	0	1321	3684	5116	175	-1	
5	1	1	1	38	1	1321	3699	217	117	30.425392	ГЫ
5	1	1	1	38	2	1641	3699	59	117	16.977798	о
5	1	1	1	38	3	3202	3684	398	144	15.237579	И.
5	1	1	1	38	4	5020	3709	178	81	21.548584	ж
5	1	1	1	38	5	5225	3687	716	172	27.371178	hit
5	1	1	1	38	6	6143	3695	294	148	47.764038	боті
4	1	1	1	39	0	1321	3726	5116	220	-1	
5	1	1	1	39	1	1321	3726	256	220	60.852665	№:
5	1	1	1	39	2	1663	3778	40	90	56.688507	Y
5	1	1	1	39	3	3202	3789	40	65	41.840492	>
5	1	1	1	39	4	3352	3774	129	124	40.052570	Ч
5	1	1	1	39	5	3559	3774	41	92	36.919441	Y
5	1	1	1	39	6	5110	3777	149	82	31.756607	20
5	1	1	1	39	7	5326	3779	65	73	54.478855	ЩУ
5	1	1	1	39	8	5426	3791	52	61	18.769997	||
5	1	1	1	39	9	5593	3780	93	72	23.303764	ee
5	1	1	1	39	10	5690	3763	256	111	40.172821	———_|
5	1	1	1	39	11	6024	3729	210	151	26.105331	MEN
5	1	1	1	39	12	6273	3837	9	8	68.580620	.
5	1	1	1	39	13	6396	3774	41	91	87.319817	Й
4	1	1	1	40	0	1140	3790	5471	156	-1	
5	1	1	1	40	1	1140	3872	100	32	85.886795	-5,100
5	1	1	1	40	2	1321	3826	46	99	41.602966	y}
5	1	1	1	40	3	1439	3790	128	156	59.528343	Ч
5	1	1	1	40	4	1663	3826	46	99	37.939034	Y)
5	1	1	1	40	5	3000	3838	129	77	42.580467	A700
5	1	1	1	40	6	3202	3816	39	91	13.907883	>
5	1	1	1	40	7	3388	3849	101	67	44.503265	СНО
5	1	1	1	40	8	3559	3827	41	91	5.197823	р
5	1	1	1	40	9	5111	3866	68	27	33.875580	6.10
5	1	1	1	40	10	5214	3826	45	92	33.875580	1)
5	1	1	1	40	11	5316	3847	52	76	37.282249	І
5	1	1	1	40	12	5457	3833	172	88	11.913567	«УНР
5	1	1	1	40	13	5950	3840	334	84	46.388611	ee
5	1	1	1	40	14	6302	3904	30	16	42.084572	_
5	1	1	1	40	15	6396	3826	41	91	0.000000	р
5	1	1	1	40	16	6510	3865	101	31	85.493080	-5,000
4	1	1	1	41	0	1119	3806	5318	217	-1	
5	1	1	1	41	1	1119	3812	141	211	34.776367	oe
5	1	1	1	41	2	1400	3883	159	100	12.139633	ME
5	1	1	1	41	3	3093	3806	36	212	5.375328	©
5	1	1	1	41	4	5020	3883	239	119	39.317154	ao?
5	1	1	1	41	5	5316	3926	52	53	53.732559	В
5	1	1	1	41	6	5500	3867	106	131	62.611336	ЧТ
5	1	1	1	41	7	5682	3957	27	51	76.286194	|
5	1	1	1	41	8	5726	3849	711	119	23.802841	ace
4	1	1	1	42	0	5225	3957	1169	82	-1	
5	1	1	1	42	1	5225	3957	147	82	28.930290	eT
5	1	1	1	42	2	5487	3976	236	52	26.535858	Bh
5	1	1	1	42	3	5949	3957	256	82	41.246361	Лю
5	1	1	1	42	4	6259	3972	135	56	33.620598	||
4	1	1	1	43	0	5257	4027	1125	92	-1	
5	1	1	1	43	1	5257	4027	430	92	28.965363	ВИР
5	1	1	1	43	2	6057	4054	36	26	57.030724	т
5	1	1	1	43	3	6154	4054	68	27	57.030724	825
5	1	1	1	43	4	6314	4054	68	27	63.540989	62
4	1	1	1	44	0	4793	4082	1053	20	-1	
5	1	1	1	44	1	4793	4082	57	20	96.272949	4800
5	1	1	1	44	2	5102	4082	56	20	92.712044	3500
5	1	1	1	44	3	5274	4082	54	20	95.766724	1100
5	1	1	1	44	4	5414	4082	56	19	96.008484	2700
5	1	1	1	44	5	5588	4082	54	19	96.449638	1950
5	1	1	1	44	6	5790	4082	56	19	96.561218	3500
4	1	1	1	45	0	6053	4166	285	38	-1	
5	1	1	1	45	1	6053	4166	66	38	96.537140	05.
5	1	1	1	45	2	6142	4166	64	38	94.145920	06.
5	1	1	1	45	3	6226	4166	112	38	95.160774	2024
4	1	1	1	46	0	5920	4265	564	55	-1	
5	1	1	1	46	1	5920	4274	103	46	93.164566	ДЛЯ
5	1	1	1	46	2	6044	4265	440	47	92.860619	ОЗНАЙОМЛЕННЯ
