level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	7	6	3343	2297	9	116	96.385254	|
5	1	1	1	7	7	3734	2297	9	116	96.262039	|
5	1	1	1	7	8	3795	2161	1310	276	25.397522	м
5	1	1	1	7	9	5187	2297	8	116	96.583054	|
5	1	1	1	7	10	5247	2350	716	87	43.724197	РІ
5	1	1	1	7	11	6268	2160	245	277	54.125740	м
5	1	1	1	7	12	6551	2297	9	116	96.334961	|
4	1	1	1	8	0	527	2416	6033	158	-1	
5	1	1	1	8	1	527	2416	19	92	95.596642	|
5	1	1	1	8	2	588	2438	1233	136	36.660877	НЫ
5	1	1	1	8	3	1881	2416	20	92	92.503754	і
5	1	1	1	8	4	1979	2416	19	92	76.297302	|
5	1	1	1	8	5	2040	2438	1233	136	23.585800	ИННЫ
5	1	1	1	8	6	3333	2416	20	92	96.360573	і
5	1	1	1	8	7	3734	2416	19	92	85.073608	|
5	1	1	1	8	8	3795	2438	1233	136	10.411392	ИННЫ
5	1	1	1	8	9	5088	2416	20	92	90.813339	|
5	1	1	1	8	10	5187	2416	19	92	91.712074	|
5	1	1	1	8	11	5247	2438	1252	136	44.744053	НЫ
5	1	1	1	8	12	6540	2416	20	92	91.061226	|
4	1	1	1	9	0	418	2507	6081	90	-1	
5	1	1	1	9	1	418	2586	13	11	72.950974	|
5	1	1	1	9	2	588	2507	1266	86	29.914940	ЕЕ
5	1	1	1	9	3	2040	2507	234	67	31.197968	И
5	1	1	1	9	4	2328	2507	675	67	25.632561	ИП
5	1	1	1	9	5	3058	2507	233	67	27.103615	НИ
5	1	1	1	9	6	3795	2507	234	67	34.879837	И
5	1	1	1	9	7	4083	2507	963	67	22.566315	ИНН
5	1	1	1	9	8	5247	2507	234	67	33.936295	И
5	1	1	1	9	9	5684	2507	132	67	32.784096	ИИ
5	1	1	1	9	10	5829	2507	670	67	31.070587	ТИ
4	1	1	1	10	0	418	2575	6081	68	-1	
5	1	1	1	10	1	418	2598	16	45	31.806625	-
5	1	1	1	10	2	588	2575	1266	67	25.260231	ИАН
5	1	1	1	10	3	2040	2575	470	67	37.983528	ТБО
5	1	1	1	10	4	2970	2575	67	67	41.838875	В
5	1	1	1	10	5	3063	2575	228	67	13.643959	ВОВА
5	1	1	1	10	6	3795	2575	1251	67	8.206711	ИАА
5	1	1	1	10	7	5247	2575	193	67	49.150955	У
5	1	1	1	10	8	5451	2575	1048	67	0.000000	па
4	1	1	1	11	0	588	2644	5911	67	-1	
5	1	1	1	11	1	588	2644	227	67	44.080902	ЧИ
5	1	1	1	11	2	1025	2644	814	67	16.026794	ИНЬ
5	1	1	1	11	3	2040	2644	365	67	41.220646	И
5	1	1	1	11	4	2477	2644	374	67	21.390945	ИИ
5	1	1	1	11	5	3102	2644	189	67	31.962776	НИ
5	1	1	1	11	6	3795	2644	365	67	43.737915	И
5	1	1	1	11	7	4232	2644	814	67	19.509644	ИНН
5	1	1	1	11	8	5247	2644	220	67	32.294930	И
5	1	1	1	11	9	5491	2644	1008	67	28.462967	ТИ
4	1	1	1	12	0	588	2712	5911	67	-1	
5	1	1	1	12	1	588	2712	220	67	46.494499	ЧИ
5	1	1	1	12	2	1025	2712	814	67	15.472382	ИНЬ
5	1	1	1	12	3	2040	2712	234	67	36.693138	ТБО
5	1	1	1	12	4	2753	2712	284	67	42.732971	В
5	1	1	1	12	5	3063	2712	228	67	15.459763	ВОВА
5	1	1	1	12	6	3795	2712	1251	67	2.244125	ИАА
5	1	1	1	12	7	5247	2712	193	67	49.612724	У
5	1	1	1	12	8	5451	2712	1048	67	8.014793	па
4	1	1	1	13	0	588	2781	5911	67	-1	
5	1	1	1	13	1	588	2781	227	67	43.976555	ЧИ
5	1	1	1	13	2	1025	2781	86	67	38.988564	И
5	1	1	1	13	3	1485	2781	354	67	20.109398	НИК
5	1	1	1	13	4	2040	2781	365	67	41.369987	И
5	1	1	1	13	5	2477	2781	814	67	0.000000	ИП
5	1	1	1	13	6	3795	2781	234	67	36.987782	И
5	1	1	1	13	7	4232	2781	814	67	15.376205	ИН
5	1	1	1	13	8	5247	2781	220	67	35.259789	И
5	1	1	1	13	9	5717	2781	99	67	43.391830	И
5	1	1	1	13	10	5829	2781	670	67	30.258743	ТИ
4	1	1	1	14	0	588	2849	5911	67	-1	
5	1	1	1	14	1	588	2849	220	67	49.738342	ЧИ
5	1	1	1	14	2	1025	2849	814	67	11.151093	ИНЬ
5	1	1	1	14	3	2040	2849	155	67	34.902695	ТБО
5	1	1	1	14	4	2674	2849	363	67	41.152706	В
5	1	1	1	14	5	3102	2849	189	67	15.089706	ВОВА
5	1	1	1	14	6	3795	2849	1251	67	11.661530	ИАА
5	1	1	1	14	7	5247	2849	193	67	54.946896	У
5	1	1	1	14	8	5451	2849	1048	67	5.490692	па
4	1	1	1	15	0	588	2918	5911	67	-1	
5	1	1	1	15	1	588	2918	227	67	44.679527	ЧИ
5	1	1	1	15	2	1025	2918	814	67	13.019142	ИНЬ
5	1	1	1	15	3	2040	2918	365	67	39.098316	И
5	1	1	1	15	4	2477	2918	279	67	23.773331	ИП
5	1	1	1	15	5	3102	2918	189	67	30.671776	НИ
5	1	1	1	15	6	3795	2918	220	67	27.168259	А
5	1	1	1	15	7	4232	2918	814	67	16.504280	ИН
5	1	1	1	15	8	5247	2918	220	67	31.888573	И
5	1	1	1	15	9	5491	2918	1008	67	21.563377	ТИ
4	1	1	1	16	0	588	2986	5911	112	-1	
5	1	1	1	16	1	588	2986	1251	112	17.047623	ЕО
5	1	1	1	16	2	2098	2986	418	112	23.708633	МАРИНА
5	1	1	1	16	3	2603	2986	670	112	0.000000	ВАРЕНИМ"
5	1	1	1	16	4	3795	2986	1251	112	24.119537	МИНА
5	1	1	1	16	5	4315	2914	234	233	0.000000	НАР
5	1	1	1	16	6	5247	2986	408	112	8.979797	ООО
5	1	1	1	16	7	5810	2986	670	112	2.958893	ЕВА
4	1	1	1	17	0	588	3055	5911	73	-1	
5	1	1	1	17	1	588	3055	228	67	29.465393	ПО
5	1	1	1	17	2	1156	3070	105	23	12.820122	пи
5	1	1	1	17	3	1316	3095	120	33	64.112137	ППО
5	1	1	1	17	4	1465	3095	70	33	32.110443	ППО
5	1	1	1	17	5	1562	3095	50	33	25.638763	ПТ
5	1	1	1	17	6	1633	3099	2	23	49.496464	б
5	1	1	1	17	7	1672	3099	1	23	56.480873	п
5	1	1	1	17	8	1705	3099	4	23	60.894276	А
5	1	1	1	17	9	1741	3099	98	23	29.904640	АГА
5	1	1	1	17	10	2040	3099	155	23	12.971176	LIRR
5	1	1	1	17	11	2250	3099	59	23	33.208458	ee
5	1	1	1	17	12	2388	3099	175	23	44.653072	ee
5	1	1	1	17	13	2609	3070	105	23	11.982468	те
5	1	1	1	17	14	2765	3095	14	33	47.214466	|
5	1	1	1	17	15	2806	3095	83	33	51.049973	ППО
5	1	1	1	17	16	2899	3095	55	33	40.873009	ШИ
5	1	1	1	17	17	3001	3095	64	33	38.942112	ПО
5	1	1	1	17	18	3084	3099	3	23	51.830429	А
5	1	1	1	17	19	3122	3099	4	23	64.242905	И
5	1	1	1	17	20	3158	3099	133	23	30.420227	МИ
5	1	1	1	17	21	3795	3099	277	23	0.000000	ии
5	1	1	1	17	22	4214	3099	57	23	38.738037	ИИ
5	1	1	1	17	23	4299	3099	19	23	85.517372	|
5	1	1	1	17	24	4363	3070	106	23	12.290260	РИА
5	1	1	1	17	25	4523	3099	83	23	16.165543	ГИ
5	1	1	1	17	26	4651	3099	58	23	16.165543	НИ
5	1	1	1	17	27	4752	3099	51	23	61.607094	ИИ
5	1	1	1	17	28	4835	3099	7	23	50.233414	И
5	1	1	1	17	29	4879	3095	53	33	57.014751	ПА
5	1	1	1	17	30	4945	3099	28	23	54.520130	М
5	1	1	1	17	31	5247	3099	148	23	18.579422	LID
5	1	1	1	17	32	5672	3099	51	23	38.761276	ИИ
5	1	1	1	17	33	5751	3099	19	23	19.842949	1
5	1	1	1	17	34	5816	3070	105	23	20.187546	и
5	1	1	1	17	35	5976	3095	123	33	62.315437	ППО
5	1	1	1	17	36	6203	3099	7	23	52.965660	и
5	1	1	1	17	37	6247	3099	8	23	56.068233	И
5	1	1	1	17	38	6288	3099	7	23	47.272018	И
5	1	1	1	17	39	6326	3099	7	23	61.940418	И
5	1	1	1	17	40	6362	3099	137	23	26.222458	ИИ
4	1	1	1	18	0	573	3099	5940	160	-1	
5	1	1	1	18	1	573	3099	238	160	25.153107	оо
5	1	1	1	18	2	885	3099	274	128	49.546398	вва
5	1	1	1	18	3	1428	3082	273	181	40.347389	НИЙ
5	1	1	1	18	4	1760	3123	61	67	41.009499	Р
5	1	1	1	18	5	1926	3099	1	160	63.230858	и
5	1	1	1	18	6	2062	3099	152	160	45.337643	А
5	1	1	1	18	7	2288	3099	126	128	62.640816	НН
5	1	1	1	18	8	2514	3099	97	128	46.717392	АН
5	1	1	1	18	9	2622	3099	684	160	28.469810	МАН
5	1	1	1	18	10	3193	3082	107	181	46.692558	ОМ
5	1	1	1	18	11	3780	3099	194	160	11.442604	«о
5	1	1	1	18	12	4170	3099	168	128	39.124714	А
5	1	1	1	18	13	4458	3099	92	128	46.079296	А
5	1	1	1	18	14	4625	3081	168	182	54.223476	ВАНН
5	1	1	1	18	15	4883	3099	178	160	41.521576	ХОМ
5	1	1	1	18	16	5247	3099	234	160	23.400352	ЕРА
5	1	1	1	18	17	5641	3099	82	128	70.481064	ВА
5	1	1	1	18	18	5734	3099	779	160	30.382195	АННИ
4	1	1	1	19	0	562	3192	6295	81	-1	
5	1	1	1	19	1	562	3192	894	79	27.065735	in
5	1	1	1	19	2	1783	3192	95	75	8.164581	|
5	1	1	1	19	3	2014	3192	509	76	29.769966	Hee
5	1	1	1	19	4	2626	3228	178	33	37.080231	eo
5	1	1	1	19	5	2860	3228	235	41	35.862396	eee
5	1	1	1	19	6	3185	3192	136	69	34.140442	TL
5	1	1	1	19	7	3388	3264	319	9	35.968216	ни
5	1	1	1	19	8	3769	3192	785	78	34.426582	Ик
5	1	1	1	19	9	4768	3192	305	69	33.957611	НАЦИЙ
5	1	1	1	19	10	5217	3192	365	78	37.858604	Io
5	1	1	1	19	11	5873	3223	345	50	23.543663	oe
5	1	1	1	19	12	6273	3230	97	31	23.543663	oe
5	1	1	1	19	13	6414	3192	115	69	24.891174	Le
5	1	1	1	19	14	6708	3197	149	73	48.907207	se
4	1	1	1	20	0	404	3371	6454	69	-1	
5	1	1	1	20	1	404	3371	21	39	76.840424	g
5	1	1	1	20	2	489	3397	173	15	47.416595	М
5	1	1	1	20	3	869	3393	5728	36	0.000000	——оюююю———ооюм——ю—юмм———о—ю——————————————————Ф———————мвны—июЮюаыиыЙи—и————————ьм—м—мм—м-—————»——<—————»—————»ь»—»—ь———»—»—»—————————
5	1	1	1	20	4	6624	3378	58	62	49.835453	=)
5	1	1	1	20	5	6708	3383	83	32	47.720505	и
5	1	1	1	20	6	6827	3379	31	40	17.427834	о
4	1	1	1	21	0	537	3416	3199	70	-1	
5	1	1	1	21	1	537	3440	1501	39	54.911858	и
5	1	1	1	21	2	2091	3436	47	50	36.833096	0
5	1	1	1	21	3	2766	3440	618	39	64.994171	|
5	1	1	1	21	4	3666	3416	70	70	46.694153	A
4	1	1	1	22	0	3226	3481	473	133	-1	
5	1	1	1	22	1	3226	3519	101	66	46.664085	лою
5	1	1	1	22	2	3388	3481	75	133	72.821747	|
5	1	1	1	22	3	3522	3532	42	59	42.911053	н
5	1	1	1	22	4	3666	3523	33	70	56.094875	|
4	1	1	1	23	0	3301	3558	398	85	-1	
5	1	1	1	23	1	3301	3558	81	85	23.397995	СИ
5	1	1	1	23	2	3431	3558	268	85	25.122864	ВР
4	1	1	1	24	0	6352	3706	115	16	-1	
5	1	1	1	24	1	6352	3706	115	16	94.831833	05.06.2024
