level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	9	1	1	2	2382	282	285	42	96.169746	документа,
2	1	10	0	0	0	3259	295	241	53	-1	
3	1	10	1	0	0	3259	295	241	53	-1	
4	1	10	1	1	0	3259	295	241	53	-1	
5	1	10	1	1	1	3259	295	241	53	96.326637	виробник
2	1	11	0	0	0	3662	277	688	49	-1	
3	1	11	1	0	0	3662	277	688	49	-1	
4	1	11	1	1	0	3662	277	688	49	-1	
5	1	11	1	1	1	3662	280	180	46	93.045555	вимірю-
5	1	11	1	1	2	3883	280	199	36	92.153671	|Кількість|
5	1	11	1	1	3	4137	277	213	49	95.674263	одиниці,
2	1	12	0	0	0	4504	272	230	51	-1	
3	1	12	1	0	0	4504	272	230	51	-1	
4	1	12	1	1	0	4504	272	230	51	-1	
5	1	12	1	1	1	4504	272	230	51	96.818634	Примітка
2	1	13	0	0	0	2091	343	548	42	-1	
3	1	13	1	0	0	2091	343	548	42	-1	
4	1	13	1	1	0	2091	343	548	42	-1	
5	1	13	1	1	1	2091	343	385	42	92.018600	опитувального
5	1	13	1	1	2	2493	343	146	30	95.534195	листа
2	1	14	0	0	0	2818	302	192	53	-1	
3	1	14	1	0	0	2818	302	192	53	-1	
4	1	14	1	1	0	2818	302	192	53	-1	
5	1	14	1	1	1	2818	302	192	53	96.841385	виробу,
2	1	15	0	0	0	3686	343	132	28	-1	
3	1	15	1	0	0	3686	343	132	28	-1	
4	1	15	1	1	0	3686	343	132	28	-1	
5	1	15	1	1	1	3686	343	132	28	96.507057	вання
2	1	16	0	0	0	4222	349	42	30	-1	
3	1	16	1	0	0	4222	349	42	30	-1	
4	1	16	1	1	0	4222	349	42	30	-1	
5	1	16	1	1	1	4222	349	42	30	91.574982	КГ
2	1	17	0	0	0	2784	363	260	53	-1	
3	1	17	1	0	0	2784	363	260	53	-1	
4	1	17	1	1	0	2784	363	260	53	-1	
5	1	17	1	1	1	2784	363	260	53	96.506203	матеріалу
2	1	18	0	0	0	1253	526	28	40	-1	
3	1	18	1	0	0	1253	526	28	40	-1	
4	1	18	1	1	0	1253	526	28	40	-1	
5	1	18	1	1	1	1253	526	28	40	96.931862	2
2	1	19	0	0	0	2900	526	28	40	-1	
3	1	19	1	0	0	2900	526	28	40	-1	
4	1	19	1	1	0	2900	526	28	40	-1	
5	1	19	1	1	1	2900	526	28	40	94.047180	4
2	1	20	0	0	0	3739	526	27	41	-1	
3	1	20	1	0	0	3739	526	27	41	-1	
4	1	20	1	1	0	3739	526	27	41	-1	
5	1	20	1	1	1	3739	526	27	41	90.165443	6
2	1	21	0	0	0	3970	526	27	40	-1	
3	1	21	1	0	0	3970	526	27	40	-1	
4	1	21	1	1	0	3970	526	27	40	-1	
5	1	21	1	1	1	3970	526	27	40	95.895386	7
2	1	22	0	0	0	4230	526	27	41	-1	
3	1	22	1	0	0	4230	526	27	41	-1	
4	1	22	1	1	0	4230	526	27	41	-1	
5	1	22	1	1	1	4230	526	27	41	96.926384	8
2	1	23	0	0	0	594	617	1327	53	-1	
3	1	23	1	0	0	594	617	1327	53	-1	
4	1	23	1	1	0	594	617	1327	53	-1	
5	1	23	1	1	1	594	617	324	50	96.188454	Обладнання
5	1	23	1	1	2	939	629	54	30	96.695107	та
5	1	23	1	1	3	1015	618	276	52	96.624588	матеріали,
5	1	23	1	1	4	1314	618	63	41	91.722061	як!
5	1	23	1	1	5	1416	629	230	30	96.787476	постачає
5	1	23	1	1	6	1679	629	242	30	96.749451	замовник
2	1	24	0	0	0	914	710	674	50	-1	
3	1	24	1	0	0	914	710	674	50	-1	
4	1	24	1	1	0	914	710	674	50	-1	
5	1	24	1	1	1	914	711	346	41	96.695496	Технологічне
5	1	24	1	1	2	1280	710	308	50	96.662613	обладнання
2	1	25	0	0	0	998	895	518	52	-1	
3	1	25	1	0	0	998	895	518	52	-1	
4	1	25	1	1	0	998	895	518	52	-1	
5	1	25	1	1	1	998	896	16	40	96.989609	1
5	1	25	1	1	2	1042	906	140	41	96.442017	черга
5	1	25	1	1	3	1203	895	313	52	96.442017	будівництва
2	1	26	0	0	0	3213	973	328	29	-1	
3	1	26	1	0	0	3213	973	328	29	-1	
4	1	26	1	1	0	3213	973	328	29	-1	
5	1	26	1	1	1	3213	973	52	29	92.823669	ПП
5	1	26	1	1	2	3281	973	260	29	92.315765	"ЛУБНИМАШ"
2	1	27	0	0	0	357	987	86	49	-1	
3	1	27	1	0	0	357	987	86	49	-1	
4	1	27	1	1	0	357	987	86	49	-1	
5	1	27	1	1	1	357	987	86	49	94.073174	1,
5	1	27	1	1	2	421	983	27	63	96.677917	2
2	1	28	0	0	0	533	988	1302	53	-1	
3	1	28	1	0	0	533	988	1302	53	-1	
4	1	28	1	1	0	533	988	1302	53	-1	
5	1	28	1	1	1	533	989	162	41	96.681580	Силос
5	1	28	1	1	2	712	1000	93	38	93.207153	для
5	1	28	1	1	3	827	988	273	53	96.369507	зберігання
5	1	28	1	1	4	1121	1000	145	41	96.021278	зерна
5	1	28	1	1	5	1289	989	177	49	92.242279	D=22,0
5	1	28	1	1	6	1488	1000	46	38	92.835457	м,
5	1	28	1	1	7	1555	989	186	41	90.779854	V=6381
5	1	28	1	1	8	1771	989	64	49	90.372238	мз,
2	1	29	0	0	0	2135	988	460	41	-1	
3	1	29	1	0	0	2135	988	460	41	-1	
4	1	29	1	1	0	2135	988	460	41	-1	
5	1	29	1	1	1	2135	988	158	41	92.214088	МСВУ
5	1	29	1	1	2	2310	988	285	41	89.173363	220.13.В12
2	1	30	0	0	0	3296	1015	160	29	-1	
3	1	30	1	0	0	3296	1015	160	29	-1	
4	1	30	1	1	0	3296	1015	160	29	-1	
5	1	30	1	1	1	3296	1015	34	21	93.248131	м.
5	1	30	1	1	2	3372	1015	84	29	92.983849	Лубни
2	1	31	0	0	0	3669	998	167	31	-1	
3	1	31	1	0	0	3669	998	167	31	-1	
4	1	31	1	1	0	3669	998	167	31	-1	
5	1	31	1	1	1	3669	998	167	31	86.779198	КОМПЛ.
2	1	32	0	0	0	3970	988	27	41	-1	
3	1	32	1	0	0	3970	988	27	41	-1	
4	1	32	1	1	0	3970	988	27	41	-1	
5	1	32	1	1	1	3970	988	27	41	96.987778	2
2	1	33	0	0	0	533	1081	1390	52	-1	
3	1	33	1	0	0	533	1081	1390	52	-1	
4	1	33	1	1	0	533	1081	1390	52	-1	
5	1	33	1	1	1	533	1081	240	48	85.935699	Н=21,422
5	1	33	1	1	2	795	1092	45	37	96.598328	м,
5	1	33	1	1	3	862	1092	27	41	96.910240	у
5	1	33	1	1	4	906	1091	124	42	96.357750	тому
5	1	33	1	1	5	1048	1081	130	41	96.641228	числі
5	1	33	1	1	6	1202	1092	24	29	96.725052	в
5	1	33	1	1	7	1248	1081	243	41	96.159920	комплекті
5	1	33	1	1	8	1514	1091	56	31	96.620979	на
5	1	33	1	1	9	1591	1091	134	38	96.803009	один
5	1	33	1	1	10	1746	1091	177	31	96.594292	силос:
2	1	34	0	0	0	364	1175	73	42	-1	
3	1	34	1	0	0	364	1175	73	42	-1	
4	1	34	1	1	0	364	1175	73	42	-1	
5	1	34	1	1	1	364	1175	73	42	89.472321	б/п
2	1	35	0	0	0	533	1173	1393	53	-1	
3	1	35	1	0	0	533	1173	1393	53	-1	
4	1	35	1	1	0	533	1173	1393	53	-1	
5	1	35	1	1	1	533	1173	212	52	96.353859	Конвеєр
5	1	35	1	1	2	766	1173	585	52	91.112617	радіально-поворотний
5	1	35	1	1	3	1372	1184	23	30	96.265305	з
5	1	35	1	1	4	1413	1184	204	30	95.120743	тягачем
5	1	35	1	1	5	1636	1184	92	38	96.188560	для
5	1	35	1	1	6	1749	1184	177	42	95.527962	силосу
2	1	36	0	0	0	3723	1187	67	29	-1	
3	1	36	1	0	0	3723	1187	67	29	-1	
4	1	36	1	1	0	3723	1187	67	29	-1	
5	1	36	1	1	1	3723	1187	67	29	96.323029	LUT
2	1	37	0	0	0	533	1265	647	53	-1	
3	1	37	1	0	0	533	1265	647	53	-1	
4	1	37	1	1	0	533	1265	647	53	-1	
5	1	37	1	1	1	533	1265	149	49	85.990456	222,0
5	1	37	1	1	2	704	1277	46	37	93.288734	м,
5	1	37	1	1	3	776	1266	207	48	87.600365	18,5+1,1
5	1	37	1	1	4	1012	1265	63	53	87.133690	(?)
5	1	37	1	1	5	1096	1266	84	40	85.987083	кВт
2	1	38	0	0	0	364	1360	73	42	-1	
3	1	38	1	0	0	364	1360	73	42	-1	
4	1	38	1	1	0	364	1360	73	42	-1	
5	1	38	1	1	1	364	1360	73	42	89.472321	б/п
2	1	39	0	0	0	3723	1372	67	29	-1	
3	1	39	1	0	0	3723	1372	67	29	-1	
4	1	39	1	1	0	3723	1372	67	29	-1	
5	1	39	1	1	1	3723	1372	67	29	96.323029	LUT
2	1	40	0	0	0	533	1358	984	52	-1	
3	1	40	1	0	0	533	1358	984	52	-1	
4	1	40	1	1	0	533	1358	984	52	-1	
5	1	40	1	1	1	533	1358	306	52	96.155144	Вентилятор
5	1	40	1	1	2	859	1369	210	30	93.293503	системи
5	1	40	1	1	3	1090	1358	193	52	88.065659	aepauil,
5	1	40	1	1	4	1310	1358	102	49	93.213814	11,0
5	1	40	1	1	5	1433	1358	84	41	93.339973	кВт
2	1	41	0	0	0	364	1453	73	42	-1	
3	1	41	1	0	0	364	1453	73	42	-1	
4	1	41	1	1	0	364	1453	73	42	-1	
5	1	41	1	1	1	364	1453	73	42	92.092758	б/п
2	1	42	0	0	0	533	1451	786	51	-1	
3	1	42	1	0	0	533	1451	786	51	-1	
4	1	42	1	1	0	533	1451	786	51	-1	
5	1	42	1	1	1	533	1451	221	50	93.234383	Даховий
5	1	42	1	1	2	777	1461	307	41	96.492889	вентилятор,
5	1	42	1	1	3	1108	1451	105	48	96.473473	0,25
5	1	42	1	1	4	1234	1451	85	40	95.369743	кВт
2	1	43	0	0	0	3723	1464	67	30	-1	
3	1	43	1	0	0	3723	1464	67	30	-1	
4	1	43	1	1	0	3723	1464	67	30	-1	
5	1	43	1	1	1	3723	1464	67	30	96.560402	LUT
2	1	44	0	0	0	364	1545	73	42	-1	
3	1	44	1	0	0	364	1545	73	42	-1	
4	1	44	1	1	0	364	1545	73	42	-1	
5	1	44	1	1	1	364	1545	73	42	90.739334	б/п
2	1	45	0	0	0	533	1543	878	49	-1	
3	1	45	1	0	0	533	1543	878	49	-1	
4	1	45	1	1	0	533	1543	878	49	-1	
5	1	45	1	1	1	533	1543	238	49	89.879486	Естакада
5	1	45	1	1	2	793	1554	303	38	89.879486	надсилосна
5	1	45	1	1	3	1099	1539	19	57	93.811958	І
5	1	45	1	1	4	1118	1543	114	41	31.385925	заг
5	1	45	1	1	5	1252	1543	106	49	95.933083	24,0
5	1	45	1	1	6	1380	1554	31	30	96.722778	м
2	1	46	0	0	0	3723	1557	67	29	-1	
3	1	46	1	0	0	3723	1557	67	29	-1	
4	1	46	1	1	0	3723	1557	67	29	-1	
5	1	46	1	1	1	3723	1557	67	29	96.323029	LUT
2	1	47	0	0	0	3213	1620	328	29	-1	
3	1	47	1	0	0	3213	1620	328	29	-1	
4	1	47	1	1	0	3213	1620	328	29	-1	
5	1	47	1	1	1	3213	1620	52	29	92.771606	ПП
5	1	47	1	1	2	3281	1620	260	29	92.143707	"ЛУБНИМАШ"
2	1	48	0	0	0	3719	1647	67	29	-1	
3	1	48	1	0	0	3719	1647	67	29	-1	
4	1	48	1	1	0	3719	1647	67	29	-1	
5	1	48	1	1	1	3719	1647	67	29	96.323029	LUT
2	1	49	0	0	0	4488	1628	242	29	-1	
3	1	49	1	0	0	4488	1628	242	29	-1	
4	1	49	1	1	0	4488	1628	242	29	-1	
5	1	49	1	1	1	4488	1628	37	23	93.220787	Ha
5	1	49	1	1	2	4537	1634	193	23	92.447830	центральном
2	1	50	0	0	0	364	1638	73	42	-1	
3	1	50	1	0	0	364	1638	73	42	-1	
4	1	50	1	1	0	364	1638	73	42	-1	
5	1	50	1	1	1	364	1638	73	42	92.092758	б/п
2	1	51	0	0	0	538	1635	1446	53	-1	
3	1	51	1	0	0	538	1635	1446	53	-1	
4	1	51	1	1	0	538	1635	1446	53	-1	
5	1	51	1	1	1	538	1635	205	53	92.594437	Засувка
5	1	51	1	1	2	764	1646	22	31	95.866920	з
5	1	51	1	1	3	806	1646	335	41	96.363808	електричним
5	1	51	1	1	4	1164	1646	249	41	96.891975	приводом
5	1	51	1	1	5	1434	1636	106	48	95.968964	0,18
5	1	51	1	1	6	1561	1636	96	48	93.054794	кВт,
5	1	51	1	1	7	1678	1636	214	41	88.607544	400х400
5	1	51	1	1	8	1914	1647	70	29	96.765793	мм
2	1	52	0	0	0	2198	1635	341	42	-1	
3	1	52	1	0	0	2198	1635	341	42	-1	
4	1	52	1	1	0	2198	1635	341	42	-1	
5	1	52	1	1	1	2198	1635	341	42	86.576920	У13-ТЗА-400
2	1	53	0	0	0	3296	1663	160	29	-1	
3	1	53	1	0	0	3296	1663	160	29	-1	
4	1	53	1	1	0	3296	1663	160	29	-1	
5	1	53	1	1	1	3296	1663	34	20	96.356682	м.
5	1	53	1	1	2	3372	1663	84	29	96.583832	Лубни
2	1	54	0	0	0	4418	1655	398	29	-1	
3	1	54	1	0	0	4418	1655	398	29	-1	
4	1	54	1	1	0	4418	1655	398	29	-1	
5	1	54	1	1	1	4418	1661	300	23	91.914467	вивантажувальному
5	1	54	1	1	2	4728	1655	88	29	89.773666	отворі
2	1	55	0	0	0	3213	1713	328	29	-1	
3	1	55	1	0	0	3213	1713	328	29	-1	
4	1	55	1	1	0	3213	1713	328	29	-1	
5	1	55	1	1	1	3213	1713	52	28	93.111504	ПП
5	1	55	1	1	2	3281	1713	260	29	86.432549	"ЛУБНИМАШ"
2	1	56	0	0	0	4488	1720	242	30	-1	
3	1	56	1	0	0	4488	1720	242	30	-1	
4	1	56	1	1	0	4488	1720	242	30	-1	
5	1	56	1	1	1	4488	1720	37	24	92.882668	На
5	1	56	1	1	2	4537	1726	193	24	92.824295	центральном
2	1	57	0	0	0	364	1730	73	42	-1	
3	1	57	1	0	0	364	1730	73	42	-1	
4	1	57	1	1	0	364	1730	73	42	-1	
5	1	57	1	1	1	364	1730	73	42	90.739334	б/п
2	1	58	0	0	0	538	1728	1067	53	-1	
3	1	58	1	0	0	538	1728	1067	53	-1	
4	1	58	1	1	0	538	1728	1067	53	-1	
5	1	58	1	1	1	538	1728	205	53	92.441879	Засувка
5	1	58	1	1	2	764	1739	22	30	96.789314	з
5	1	58	1	1	3	807	1739	184	42	96.591125	ручним
5	1	58	1	1	4	1014	1739	263	41	93.306007	приводом,
5	1	58	1	1	5	1299	1728	213	41	91.223480	400х400
5	1	58	1	1	6	1534	1739	71	30	96.984573	мм
2	1	59	0	0	0	2202	1728	334	41	-1	
3	1	59	1	0	0	2202	1728	334	41	-1	
4	1	59	1	1	0	2202	1728	334	41	-1	
5	1	59	1	1	1	2202	1728	334	41	85.079346	У13-ТЗР-400
2	1	60	0	0	0	3296	1755	160	29	-1	
3	1	60	1	0	0	3296	1755	160	29	-1	
4	1	60	1	1	0	3296	1755	160	29	-1	
5	1	60	1	1	1	3296	1755	34	21	96.096107	м.
5	1	60	1	1	2	3372	1755	84	29	96.096107	Лубни
2	1	61	0	0	0	3719	1739	67	30	-1	
3	1	61	1	0	0	3719	1739	67	30	-1	
4	1	61	1	1	0	3719	1739	67	30	-1	
5	1	61	1	1	1	3719	1739	67	30	96.560402	LUT
2	1	62	0	0	0	4418	1747	398	30	-1	
3	1	62	1	0	0	4418	1747	398	30	-1	
4	1	62	1	1	0	4418	1747	398	30	-1	
5	1	62	1	1	1	4418	1753	300	24	92.267601	вивантажувальному
5	1	62	1	1	2	4728	1747	88	30	70.231293	отворі
2	1	63	0	0	0	364	1823	73	42	-1	
3	1	63	1	0	0	364	1823	73	42	-1	
4	1	63	1	1	0	364	1823	73	42	-1	
5	1	63	1	1	1	364	1823	73	42	92.092758	б/п
2	1	64	0	0	0	2198	1820	341	42	-1	
3	1	64	1	0	0	2198	1820	341	42	-1	
4	1	64	1	1	0	2198	1820	341	42	-1	
5	1	64	1	1	1	2198	1820	341	42	90.704865	У13-ТЗА-350
2	1	65	0	0	0	3213	1805	328	29	-1	
3	1	65	1	0	0	3213	1805	328	29	-1	
4	1	65	1	1	0	3213	1805	328	29	-1	
5	1	65	1	1	1	3213	1805	52	29	92.771606	ПП
5	1	65	1	1	2	3281	1805	260	29	92.143707	"ЛУБНИМАШ"
2	1	66	0	0	0	3719	1832	67	29	-1	
3	1	66	1	0	0	3719	1832	67	29	-1	
4	1	66	1	1	0	3719	1832	67	29	-1	
5	1	66	1	1	1	3719	1832	67	29	96.323029	LUT
2	1	67	0	0	0	4403	1813	428	30	-1	
3	1	67	1	0	0	4403	1813	428	30	-1	
4	1	67	1	1	0	4403	1813	428	30	-1	
5	1	67	1	1	1	4403	1813	37	24	97.018929	На
5	1	67	1	1	2	4452	1813	91	24	93.304733	бічних
5	1	67	1	1	3	4555	1819	276	24	92.106476	вивантажувальних
2	1	68	0	0	0	4560	1846	117	23	-1	
3	1	68	1	0	0	4560	1846	117	23	-1	
4	1	68	1	1	0	4560	1846	117	23	-1	
5	1	68	1	1	1	4560	1846	117	23	95.929695	отворах
2	1	69	0	0	0	538	1820	1446	53	-1	
3	1	69	1	0	0	538	1820	1446	53	-1	
4	1	69	1	1	0	538	1820	1446	53	-1	
5	1	69	1	1	1	538	1820	205	53	92.416977	Засувка
5	1	69	1	1	2	764	1831	22	31	95.874535	з
5	1	69	1	1	3	806	1831	335	41	96.236870	електричним
5	1	69	1	1	4	1164	1831	249	41	96.870056	приводом
5	1	69	1	1	5	1434	1821	106	48	95.431221	0,18
5	1	69	1	1	6	1561	1821	96	48	93.305115	кВт,
5	1	69	1	1	7	1680	1821	212	41	89.978722	350х350
5	1	69	1	1	8	1914	1832	70	29	96.910347	мм
2	1	70	0	0	0	3296	1848	160	29	-1	
3	1	70	1	0	0	3296	1848	160	29	-1	
4	1	70	1	1	0	3296	1848	160	29	-1	
5	1	70	1	1	1	3296	1848	34	20	96.356682	м.
5	1	70	1	1	2	3372	1848	84	29	96.583832	Лубни
2	1	71	0	0	0	3213	1898	328	29	-1	
3	1	71	1	0	0	3213	1898	328	29	-1	
4	1	71	1	1	0	3213	1898	328	29	-1	
5	1	71	1	1	1	3213	1898	52	28	93.111504	ПП
5	1	71	1	1	2	3281	1898	260	29	86.432549	"ЛУБНИМАШ"
2	1	72	0	0	0	4403	1905	428	30	-1	
3	1	72	1	0	0	4403	1905	428	30	-1	
4	1	72	1	1	0	4403	1905	428	30	-1	
5	1	72	1	1	1	4403	1906	37	23	96.996437	На
5	1	72	1	1	2	4452	1905	92	24	93.305130	бічних
5	1	72	1	1	3	4555	1912	276	23	92.275841	вивантажувальних
2	1	73	0	0	0	364	1915	73	42	-1	
3	1	73	1	0	0	364	1915	73	42	-1	
4	1	73	1	1	0	364	1915	73	42	-1	
5	1	73	1	1	1	364	1915	73	42	90.739334	б/п
2	1	74	0	0	0	538	1913	1067	53	-1	
3	1	74	1	0	0	538	1913	1067	53	-1	
4	1	74	1	1	0	538	1913	1067	53	-1	
5	1	74	1	1	1	538	1913	205	53	92.055878	Засувка
5	1	74	1	1	2	764	1924	22	30	96.590965	з
5	1	74	1	1	3	807	1924	184	42	96.850197	ручним
5	1	74	1	1	4	1014	1924	263	41	96.529442	приводом,
5	1	74	1	1	5	1301	1913	211	41	96.245399	350х350
5	1	74	1	1	6	1534	1924	71	30	96.968208	мм
2	1	75	0	0	0	2202	1913	334	41	-1	
3	1	75	1	0	0	2202	1913	334	41	-1	
4	1	75	1	1	0	2202	1913	334	41	-1	
5	1	75	1	1	1	2202	1913	334	41	83.912849	У13-ТЗР-350
2	1	76	0	0	0	3296	1940	160	29	-1	
3	1	76	1	0	0	3296	1940	160	29	-1	
4	1	76	1	1	0	3296	1940	160	29	-1	
5	1	76	1	1	1	3296	1940	34	21	96.096107	м.
5	1	76	1	1	2	3372	1940	84	29	96.096107	Лубни
2	1	77	0	0	0	3719	1924	67	30	-1	
3	1	77	1	0	0	3719	1924	67	30	-1	
4	1	77	1	1	0	3719	1924	67	30	-1	
5	1	77	1	1	1	3719	1924	67	30	96.560402	LUT
2	1	78	0	0	0	4560	1938	117	24	-1	
3	1	78	1	0	0	4560	1938	117	24	-1	
4	1	78	1	1	0	4560	1938	117	24	-1	
5	1	78	1	1	1	4560	1938	117	24	96.955818	отворах
2	1	79	0	0	0	3213	1990	328	29	-1	
3	1	79	1	0	0	3213	1990	328	29	-1	
4	1	79	1	1	0	3213	1990	328	29	-1	
5	1	79	1	1	1	3213	1990	52	29	92.771606	ПП
5	1	79	1	1	2	3281	1990	260	29	92.143707	"ЛУБНИМАШ"
2	1	80	0	0	0	367	2005	66	41	-1	
3	1	80	1	0	0	367	2005	66	41	-1	
4	1	80	1	1	0	367	2005	66	41	-1	
5	1	80	1	1	1	367	2005	66	41	91.448685	H5
2	1	81	0	0	0	533	2003	1457	52	-1	
3	1	81	1	0	0	533	2003	1457	52	-1	
4	1	81	1	1	0	533	2003	1457	52	-1	
5	1	81	1	1	1	533	2004	153	51	93.081352	Норія,
5	1	81	1	1	2	713	2003	108	42	94.827118	100"
5	1	81	1	1	3	839	2003	137	50	93.304367	т/год,
5	1	81	1	1	4	1001	2004	309	49	70.501633	Нтруб=33000
5	1	81	1	1	5	1331	2015	85	37	96.550079	мм,
5	1	81	1	1	6	1438	2004	106	48	92.842247	22,0
5	1	81	1	1	7	1566	2004	96	48	96.607376	кВт,
5	1	81	1	1	8	1685	2004	305	51	95.920090	розміщення
2	1	82	0	0	0	2223	2005	285	41	-1	
3	1	82	1	0	0	2223	2005	285	41	-1	
4	1	82	1	1	0	2223	2005	285	41	-1	
5	1	82	1	1	1	2223	2005	285	41	73.536545	У13-УН175
2	1	83	0	0	0	3296	2033	160	29	-1	
3	1	83	1	0	0	3296	2033	160	29	-1	
4	1	83	1	1	0	3296	2033	160	29	-1	
5	1	83	1	1	1	3296	2033	34	20	93.272614	м.
5	1	83	1	1	2	3372	2033	84	29	92.421936	Лубни
2	1	84	0	0	0	3723	2017	67	29	-1	
3	1	84	1	0	0	3723	2017	67	29	-1	
4	1	84	1	1	0	3723	2017	67	29	-1	
5	1	84	1	1	1	3723	2017	67	29	96.323029	LUT
2	1	85	0	0	0	533	2095	1455	53	-1	
3	1	85	1	0	0	533	2095	1455	53	-1	
4	1	85	1	1	0	533	2095	1455	53	-1	
5	1	85	1	1	1	533	2106	212	42	96.799324	приводу
5	1	85	1	1	2	765	2106	162	41	96.771255	праве,
5	1	85	1	1	3	949	2106	365	31	96.832695	завантаження
5	1	85	1	1	4	1337	2106	56	31	93.269485	на
5	1	85	1	1	5	1413	2106	206	41	91.957245	холосту
5	1	85	1	1	6	1638	2096	125	51	93.306137	гілку,
5	1	85	1	1	7	1786	2095	202	42	92.745575	башмак
2	1	86	0	0	0	533	2187	1243	54	-1	
3	1	86	1	0	0	533	2187	1243	54	-1	
4	1	86	1	1	0	533	2187	1243	54	-1	
5	1	86	1	1	1	533	2187	314	50	93.303741	обладнаний
5	1	86	1	1	2	869	2188	339	52	91.708839	аспіраційним
5	1	86	1	1	3	1231	2187	265	54	93.139778	патрубком
5	1	86	1	1	4	1518	2188	212	41	90.835617	350х350
5	1	86	1	1	5	1752	2199	24	30	96.289589	в
2	1	87	0	0	0	533	2280	567	53	-1	
3	1	87	1	0	0	533	2280	567	53	-1	
4	1	87	1	1	0	533	2280	567	53	-1	
5	1	87	1	1	1	533	2280	334	53	92.306282	міжтрубному
5	1	87	1	1	2	887	2281	213	51	96.551544	просторі
2	1	88	0	0	0	369	2376	62	40	-1	
3	1	88	1	0	0	369	2376	62	40	-1	
4	1	88	1	1	0	369	2376	62	40	-1	
5	1	88	1	1	1	369	2376	62	40	60.717537	ТУ
2	1	89	0	0	0	3213	2360	328	29	-1	
3	1	89	1	0	0	3213	2360	328	29	-1	
4	1	89	1	1	0	3213	2360	328	29	-1	
5	1	89	1	1	1	3213	2360	52	29	92.771606	ПП
5	1	89	1	1	2	3281	2360	260	29	92.143707	"ЛУБНИМАШ"
2	1	90	0	0	0	3719	2387	67	29	-1	
3	1	90	1	0	0	3719	2387	67	29	-1	
4	1	90	1	1	0	3719	2387	67	29	-1	
5	1	90	1	1	1	3719	2387	67	29	96.323029	LUT
2	1	91	0	0	0	540	2374	1262	52	-1	
3	1	91	1	0	0	540	2374	1262	52	-1	
4	1	91	1	1	0	540	2374	1262	52	-1	
5	1	91	1	1	1	540	2375	337	51	96.449165	Транспортер
5	1	91	1	1	2	896	2375	323	49	96.303459	ланцюговий,
5	1	91	1	1	3	1246	2375	86	41	96.506424	100
5	1	91	1	1	4	1351	2374	136	50	94.118668	т/год,
5	1	91	1	1	5	1496	2370	20	60	85.519035	І
5	1	91	1	1	6	1536	2375	85	41	57.614330	зал-
5	1	91	1	1	7	1631	2375	95	48	57.614330	30,5
5	1	91	1	1	8	1756	2386	46	37	96.457039	м,
2	1	92	0	0	0	2193	2370	345	52	-1	
3	1	92	1	0	0	2193	2370	345	52	-1	
4	1	92	1	1	0	2193	2370	345	52	-1	
5	1	92	1	1	1	2193	2370	345	52	79.455154	У13-ТЦС-320
2	1	93	0	0	0	3296	2403	160	29	-1	
3	1	93	1	0	0	3296	2403	160	29	-1	
4	1	93	1	1	0	3296	2403	160	29	-1	
5	1	93	1	1	1	3296	2403	34	20	96.356682	м.
