level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	6	1	3343	1192	105	55	23.708298	"ТІ
5	1	1	1	6	2	3475	1192	36	55	23.708298	7
5	1	1	1	6	3	5255	1162	178	85	21.785568	ПР
5	1	1	1	6	4	5670	1201	33	46	50.635597	З
4	1	1	1	7	0	1459	1250	4476	70	-1	
5	1	1	1	7	1	1459	1255	33	65	89.081734	\
5	1	1	1	7	2	1518	1259	112	57	39.308895	LEN
5	1	1	1	7	3	3003	1262	129	32	87.576065	+30,000
5	1	1	1	7	4	3197	1246	41	61	52.437584	|
5	1	1	1	7	5	3217	1250	339	41	56.013229	ПИТ
5	1	1	1	7	6	3517	1246	42	61	90.800865	|
5	1	1	1	7	7	5270	1250	427	50	36.699493	А
5	1	1	1	7	8	5658	1246	58	62	60.688190	1
5	1	1	1	7	9	5798	1262	137	39	0.000000	 +30.000
4	1	1	1	8	0	1125	1295	4706	71	-1	
5	1	1	1	8	1	1125	1337	129	27	89.563004	+29,000
5	1	1	1	8	2	1336	1320	338	46	28.414368	[ПИ
5	1	1	1	8	3	3006	1300	183	40	10.596588	Ne
5	1	1	1	8	4	3211	1291	21	81	50.389946	|
5	1	1	1	8	5	3217	1295	339	56	20.642639	be
5	1	1	1	8	6	3508	1291	48	81	42.029182	8
5	1	1	1	8	7	5270	1295	427	56	30.485565	Bw
5	1	1	1	8	8	5732	1318	99	21	40.690338	з
4	1	1	1	9	0	1188	1354	4398	29	-1	
5	1	1	1	9	1	1188	1359	4	9	85.158478	2
5	1	1	1	9	2	1494	1354	138	29	49.969246	ЕР
5	1	1	1	9	3	5178	1362	54	19	96.719948	1600
5	1	1	1	9	4	5499	1354	87	26	25.724785	GRA
4	1	1	1	10	0	1218	1354	4618	131	-1	
5	1	1	1	10	1	1218	1393	89	21	20.734818	о
5	1	1	1	10	2	1336	1369	338	56	19.286224	ие
5	1	1	1	10	3	3003	1426	129	31	42.837368	woe
5	1	1	1	10	4	3232	1354	309	101	58.464828	(AE
5	1	1	1	10	5	5141	1354	695	131	42.725166	СРО
4	1	1	1	11	0	1669	1492	4252	94	-1	
5	1	1	1	11	1	1669	1562	5	12	88.665878	|
5	1	1	1	11	2	3232	1518	247	68	54.313118	ПИ
5	1	1	1	11	3	3511	1518	30	56	40.313828	1
5	1	1	1	11	4	4440	1515	61	27	35.241661	то
5	1	1	1	11	5	5112	1492	585	93	6.146454	АА
5	1	1	1	11	6	5732	1538	189	39	16.047485	a
4	1	1	1	12	0	1125	1574	4572	49	-1	
5	1	1	1	12	1	1125	1589	129	32	29.199875	560
5	1	1	1	12	2	1329	1557	33	78	22.133896	|{
5	1	1	1	12	3	1433	1577	55	41	37.914749	|
5	1	1	1	12	4	1511	1577	33	41	45.301052	О
5	1	1	1	12	5	1558	1574	1983	44	46.171913	|e
5	1	1	1	12	6	3559	1577	2138	46	35.823410	eS
4	1	1	1	13	0	1351	1667	4584	48	-1	
5	1	1	1	13	1	1351	1667	308	11	48.250267	SF
5	1	1	1	13	2	1678	1667	1536	11	43.963333	NON
5	1	1	1	13	3	3602	1649	852	78	19.549629	ONO
5	1	1	1	13	4	5255	1667	442	48	19.549629	OI)
5	1	1	1	13	5	5806	1679	129	31	66.596558	+2440
4	1	1	1	14	0	1351	1681	4480	161	-1	
5	1	1	1	14	1	1351	1681	308	161	17.467133	ОРІ
5	1	1	1	14	2	1679	1681	1534	109	20.476707	(SOS
5	1	1	1	14	3	2989	1627	147	219	36.438591	ee
5	1	1	1	14	4	3232	1681	871	161	28.350639	IOC
5	1	1	1	14	5	4321	1711	1510	56	27.333183	РР
4	1	1	1	15	0	1120	1768	4466	32	-1	
5	1	1	1	15	1	1120	1768	130	31	91.972977	+23,200
5	1	1	1	15	2	3079	1771	48	21	96.640343	200
5	1	1	1	15	3	5446	1771	84	29	19.954086	чис
5	1	1	1	15	4	5556	1771	30	6	19.954086	З
4	1	1	1	16	0	1218	1771	4618	81	-1	
5	1	1	1	16	1	1218	1785	234	60	54.493122	«ОД
5	1	1	1	16	2	3279	1785	68	57	63.178413	A
5	1	1	1	16	3	5158	1806	41	27	26.853851	|b
5	1	1	1	16	4	5270	1771	566	81	41.933144	И
4	1	1	1	17	0	1351	1845	4584	61	-1	
5	1	1	1	17	1	1351	1845	222	11	39.037815	"ТД
5	1	1	1	17	2	1616	1845	43	11	86.968391	|
5	1	1	1	17	3	3232	1845	309	37	40.932919	ИРИ.
5	1	1	1	17	4	5255	1845	442	61	36.707386	РЕД
5	1	1	1	17	5	5417	1836	106	74	43.721970	BT
5	1	1	1	17	6	5701	1836	38	74	22.799561	|
5	1	1	1	17	7	5806	1857	129	31	40.934738	+22,000
4	1	1	1	18	0	5263	1949	197	37	-1	
5	1	1	1	18	1	5263	1949	197	37	45.727421	Г]
4	1	1	1	19	0	5255	1949	442	134	-1	
5	1	1	1	19	1	5255	1949	442	134	46.257935	НЕ
4	1	1	1	20	0	5270	2035	665	44	-1	
5	1	1	1	20	1	5270	2018	120	78	32.460808	АГ
5	1	1	1	20	2	5428	2038	158	41	34.823593	ШЕИ
5	1	1	1	20	3	5662	2018	72	78	59.848549	||
5	1	1	1	20	4	5806	2035	129	32	49.856712	+1900
4	1	1	1	21	0	3815	2080	2016	111	-1	
5	1	1	1	21	1	3815	2090	18	27	96.421707	2
5	1	1	1	21	2	5255	2080	442	111	34.447266	—=
5	1	1	1	21	3	5733	2092	98	21	57.185246	~
4	1	1	1	22	0	4722	2142	724	66	-1	
5	1	1	1	22	1	4722	2181	68	27	63.720123	619
5	1	1	1	22	2	5263	2184	3	3	56.859344	|
5	1	1	1	22	3	5306	2142	43	45	30.369347	|)
5	1	1	1	22	4	5358	2142	88	45	61.319164	[2500
5	1	1	1	22	5	5437	2138	11	63	90.519279	|
4	1	1	1	23	0	4451	2266	636	61	-1	
5	1	1	1	23	1	4451	2292	111	26	92.197975	+16,300
5	1	1	1	23	2	4801	2266	86	60	20.292870	ЕК
5	1	1	1	23	3	4912	2270	95	52	0.000000	Ул
5	1	1	1	23	4	5035	2285	52	42	65.267761	ЕН
4	1	1	1	24	0	1437	2575	3650	68	-1	
5	1	1	1	24	1	1437	2577	2	45	94.433151	|
5	1	1	1	24	2	3334	2576	1	47	94.834763	|
5	1	1	1	24	3	4754	2596	137	47	23.657463	А
5	1	1	1	24	4	5035	2575	52	63	67.040955	ЕЕ
4	1	1	1	25	0	1437	2642	3650	62	-1	
5	1	1	1	25	1	1437	2644	2	45	91.681915	|
5	1	1	1	25	2	3334	2643	1	47	91.781197	|
5	1	1	1	25	3	4547	2636	19	55	59.135223	З
5	1	1	1	25	4	4611	2617	61	103	73.936272	||
5	1	1	1	25	5	4734	2688	45	16	34.234261	слини
5	1	1	1	25	6	5035	2642	52	37	32.247696	|||
4	1	1	1	26	0	4734	2797	1078	41	-1	
5	1	1	1	26	1	4702	2788	226	43	41.838108	и
5	1	1	1	26	2	5017	2797	405	41	15.705338	ПИ
5	1	1	1	26	3	5797	2823	15	15	58.510567	.
4	1	1	1	27	0	1437	3006	5000	112	-1	
5	1	1	1	27	1	1437	3045	2	46	91.470169	|
5	1	1	1	27	2	3334	3045	1	46	92.462906	|
5	1	1	1	27	3	3467	3044	22	19	79.015984	1500
5	1	1	1	27	4	3544	3071	3	3	94.135475	|
5	1	1	1	27	5	4644	3036	6	28	88.902069	й
5	1	1	1	27	6	4993	3036	6	28	91.058067	і
5	1	1	1	27	7	5341	3006	2	112	61.802452	|
5	1	1	1	27	8	5910	3042	5	35	85.452888	І
5	1	1	1	27	9	6431	3042	6	35	96.129097	|
4	1	1	1	28	0	1663	3045	4774	176	-1	
5	1	1	1	28	1	1344	3121	79	26	65.162231	=
5	1	1	1	28	2	3226	3067	330	84	18.624207	РИ
5	1	1	1	28	3	4654	3045	334	176	60.120701	№2
5	1	1	1	28	4	5910	3081	5	85	95.837860	|
5	1	1	1	28	5	6431	3081	6	85	96.166344	|
4	1	1	1	29	0	4547	3204	1890	115	-1	
5	1	1	1	29	1	4547	3241	19	13	51.421947	|
5	1	1	1	29	2	4809	3204	180	115	60.769115	IN
5	1	1	1	29	3	5341	3274	2	45	85.444672	|
5	1	1	1	29	4	5910	3274	5	1	89.943069	|
5	1	1	1	29	5	6431	3274	6	1	93.554382	|
4	1	1	1	30	0	385	3327	6051	240	-1	
5	1	1	1	30	1	385	3448	109	39	21.998260	това
5	1	1	1	30	2	4718	3385	202	123	36.510693	(Lf
5	1	1	1	30	3	4993	3327	14	240	82.041412	|
5	1	1	1	30	4	5263	3408	95	54	39.344749	ан
5	1	1	1	30	5	5399	3396	30	70	58.407574	|
5	1	1	1	30	6	5474	3436	22	19	54.052002	в
5	1	1	1	30	7	5635	3421	40	27	89.734276	T2
5	1	1	1	30	8	5776	3400	114	20	53.495468	|
5	1	1	1	30	9	6050	3387	196	109	46.216198	|
5	1	1	1	30	10	6431	3382	5	97	91.256302	|
4	1	1	1	31	0	457	3431	6173	140	-1	
5	1	1	1	31	1	457	3500	96	52	0.000000	“~—
5	1	1	1	31	2	1365	3526	294	11	54.566948	ЕЕ
5	1	1	1	31	3	3247	3526	235	11	0.000000	РЕ
5	1	1	1	31	4	3546	3526	24	11	0.000000	Р
5	1	1	1	31	5	4732	3485	180	53	43.757896	|
5	1	1	1	31	6	5255	3463	68	104	54.937435	|
5	1	1	1	31	7	5353	3459	122	112	25.819504	legacy
5	1	1	1	31	8	5549	3469	160	98	0.000000	оо
5	1	1	1	31	9	5808	3485	56	20	34.721153	see
5	1	1	1	31	10	5910	3487	37	55	20.687706	М
5	1	1	1	31	11	6053	3503	50	32	33.246696	Ee
5	1	1	1	31	12	6116	3500	51	29	31.851959	i
5	1	1	1	31	13	6180	3501	50	34	19.525490	wee
5	1	1	1	31	14	6296	3431	95	132	61.095081	їй
5	1	1	1	31	15	6431	3487	6	55	81.423798	|
5	1	1	1	31	16	6493	3486	103	31	60.720821	+0,100
5	1	1	1	31	17	6616	3497	14	41	63.879452	8
4	1	1	1	32	0	1174	3603	5263	142	-1	
5	1	1	1	32	1	1174	3620	530	117	4.764343	Шо
5	1	1	1	32	2	3000	3603	136	136	34.059662	зо
5	1	1	1	32	3	3249	3643	351	91	18.122063	И-М.
5	1	1	1	32	4	5034	3671	100	32	70.164124	am
5	1	1	1	32	5	5225	3646	361	99	52.649746	ОЦІ
5	1	1	1	32	6	5730	3603	113	127	18.004395	В
5	1	1	1	32	7	6070	3605	367	128	0.000000	ЕВ.
4	1	1	1	33	0	1321	3671	5116	188	-1	
5	1	1	1	33	1	1321	3699	191	117	53.799644	ТЕ
5	1	1	1	33	2	1638	3699	66	117	0.000000	о
5	1	1	1	33	3	3202	3684	394	144	16.087234	ГА
5	1	1	1	33	4	5020	3709	181	81	7.345901	в
5	1	1	1	33	5	5225	3671	719	188	36.207905	hh
5	1	1	1	33	6	6143	3695	294	148	9.887878	alan
4	1	1	1	34	0	3352	3729	3085	123	-1	
5	1	1	1	34	1	1439	3771	138	48	0.000000	Cane
5	1	1	1	34	2	3352	3774	129	51	49.399849	NPE)
5	1	1	1	34	3	3559	3774	41	65	49.399849	7
5	1	1	1	34	4	5133	3786	4	4	53.476524	2
5	1	1	1	34	5	5355	3779	123	45	15.847839	TNA
5	1	1	1	34	6	5566	3780	120	72	46.896420	Ме
5	1	1	1	34	7	6024	3729	57	114	49.247681	й
5	1	1	1	34	8	6396	3774	41	65	3.708786	7
4	1	1	1	35	0	1140	3822	5471	89	-1	
5	1	1	1	35	1	1140	3872	100	32	91.145454	-5,100
5	1	1	1	35	2	1527	3859	46	24	32.996643	зб
5	1	1	1	35	3	3004	3855	125	53	57.282185	——
5	1	1	1	35	4	3198	3838	45	73	61.372524	74
5	1	1	1	35	5	3407	3849	74	56	70.144623	He
5	1	1	1	35	6	3559	3827	41	65	52.479309	7
5	1	1	1	35	7	5111	3866	68	27	88.537628	6.10
5	1	1	1	35	8	5225	3830	34	57	85.338707	Й
5	1	1	1	35	9	5321	3856	43	30	48.155472	14
5	1	1	1	35	10	5457	3856	172	51	22.887894	NERY
5	1	1	1	35	11	5950	3840	221	68	22.163887	к
5	1	1	1	35	12	6236	3854	19	27	73.768929	її
5	1	1	1	35	13	6392	3822	45	83	72.487999	74
5	1	1	1	35	14	6510	3865	101	31	90.227448	-5,000
4	1	1	1	36	0	1321	3849	5109	159	-1	
5	1	1	1	36	1	1321	3856	379	127	26.235031	ae
5	1	1	1	36	2	3097	3899	89	21	54.724804	—
5	1	1	1	36	3	3202	3868	274	85	13.677078	А
5	1	1	1	36	4	5020	3856	239	146	36.344036	вю”
5	1	1	1	36	5	5316	3889	52	90	60.413383	=
5	1	1	1	36	6	5500	3867	106	131	33.809097	Й
5	1	1	1	36	7	5682	3849	748	159	27.009712	ПЕ
4	1	1	1	37	0	5225	3961	1169	67	-1	
5	1	1	1	37	1	5225	3961	498	67	0.000000	ЕЕГ
5	1	1	1	37	2	5949	3972	445	56	52.032085	№
5	1	1	1	37	3	6263	3957	38	89	32.056366	|
4	1	1	1	38	0	4793	4054	1589	48	-1	
5	1	1	1	38	1	4793	4082	57	20	96.505325	4800
5	1	1	1	38	2	5102	4082	56	20	96.895943	3500
5	1	1	1	38	3	5790	4082	56	19	96.893883	3500
5	1	1	1	38	4	6057	4054	36	26	31.185959	ТІ
5	1	1	1	38	5	6154	4054	68	27	88.030731	\6.25
5	1	1	1	38	6	6314	4054	68	27	95.885574	6.24
4	1	1	1	39	0	6053	4166	285	38	-1	
5	1	1	1	39	1	6053	4143	54	78	94.316025	05.
5	1	1	1	39	2	6140	4143	65	78	94.316025	06.
5	1	1	1	39	3	6226	4166	112	38	96.162529	2024
