level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	17	5	3112	1669	256	74	7.896423	ИИ
5	1	1	1	17	6	4390	1696	131	37	49.521072	РА
4	1	1	1	18	0	4392	1734	132	48	-1	
5	1	1	1	18	1	4392	1736	46	46	36.374519	ПЗ
5	1	1	1	18	2	4475	1734	49	32	37.310329	Ce
4	1	1	1	19	0	415	1744	4083	74	-1	
5	1	1	1	19	1	415	1744	255	74	8.437012	ГО
5	1	1	1	19	2	730	1744	1052	74	2.743980	ВИ
5	1	1	1	19	3	2001	1744	255	74	14.196922	ГО
5	1	1	1	19	4	2316	1744	737	74	9.584846	ВВ
5	1	1	1	19	5	3112	1744	256	74	19.040146	ВИ
5	1	1	1	19	6	4393	1767	105	32	44.114956	В
4	1	1	1	20	0	229	1797	4263	242	-1	
5	1	1	1	20	1	229	1831	18	24	18.522263	2
5	1	1	1	20	2	415	1819	1367	74	42.766872	тии
5	1	1	1	20	3	2001	1819	348	74	44.438099	И
5	1	1	1	20	4	2581	1819	306	74	0.000000	ИИ
5	1	1	1	20	5	3053	1819	315	74	0.000000	ИИ
5	1	1	1	20	6	4340	1802	98	49	40.374035	Е
5	1	1	1	20	7	4475	1797	17	242	96.605392	|
5	1	1	1	20	8	4631	1823	9	11	79.771004	|
4	1	1	1	21	0	230	1857	17	22	-1	
5	1	1	1	21	1	230	1857	17	22	47.101868	З
4	1	1	1	22	0	415	2118	2953	74	-1	
5	1	1	1	22	1	415	2118	348	74	34.391548	И
5	1	1	1	22	2	1019	2118	763	74	35.113205	ИИ
5	1	1	1	22	3	2001	2118	348	74	37.579384	И
5	1	1	1	22	4	2525	2118	843	74	24.279060	ИИ
5	1	1	1	22	5	4340	2106	308	24	21.733566	—
4	1	1	1	23	0	415	2193	4225	74	-1	
5	1	1	1	23	1	415	2193	348	74	40.118103	И
5	1	1	1	23	2	891	2193	148	74	35.573563	ИИ
5	1	1	1	23	3	1123	2193	659	74	34.647469	ИИ
5	1	1	1	23	4	2001	2193	292	74	8.272636	ГОО
5	1	1	1	23	5	2325	2193	72	74	19.730537	ВВ
5	1	1	1	23	6	2773	2193	595	74	2.159744	ВИ
5	1	1	1	23	7	4562	2220	48	17	35.199692	що
5	1	1	1	23	8	4631	2197	41	48	73.558060	|g
4	1	1	1	24	0	415	2268	4290	86	-1	
5	1	1	1	24	1	415	2268	348	74	31.863541	И
5	1	1	1	24	2	891	2268	891	74	25.398575	ИИ
5	1	1	1	24	3	2001	2268	348	74	35.458229	И
5	1	1	1	24	4	2485	2268	883	74	22.660378	ИИ
5	1	1	1	24	5	4509	2294	55	44	73.815811	=
5	1	1	1	24	6	4687	2317	18	37	9.555618	|
4	1	1	1	25	0	415	2343	4289	47	-1	
5	1	1	1	25	1	415	2343	571	47	34.383049	ПИ
5	1	1	1	25	2	867	2336	106	63	49.256538	ИИ
5	1	1	1	25	3	1036	2360	115	25	19.025490	РИ
5	1	1	1	25	4	1210	2343	89	47	61.761833	ПИ
5	1	1	1	25	5	1350	2343	63	47	54.796654	ИИ
5	1	1	1	25	6	1425	2343	357	47	0.000000	ААЄНЯГІЇ
5	1	1	1	25	7	2001	2343	571	47	30.617073	ПИ
5	1	1	1	25	8	2369	2334	59	63	51.424427	И
5	1	1	1	25	9	2459	2334	100	63	54.578892	ИИ
5	1	1	1	25	10	2622	2360	115	25	11.774178	22000
5	1	1	1	25	11	2800	2343	87	47	49.741863	ИИ
5	1	1	1	25	12	2947	2343	52	47	27.703934	ІІ
5	1	1	1	25	13	3011	2343	357	47	0.000000	ИИ
5	1	1	1	25	14	4687	2356	17	11	61.867912	і
4	1	1	1	26	0	415	2387	2953	150	-1	
5	1	1	1	26	1	415	2391	357	26	29.365799	ини
5	1	1	1	26	2	745	2387	30	39	93.096039	|
5	1	1	1	26	3	784	2391	202	140	20.859009	пи
5	1	1	1	26	4	994	2387	198	148	89.964836	НІ
5	1	1	1	26	5	1210	2391	146	142	31.027977	ПН.
5	1	1	1	26	6	1373	2391	143	142	40.921661	ЦЕ
5	1	1	1	26	7	1526	2391	256	26	41.090179	ГУИН
5	1	1	1	26	8	2001	2391	357	26	12.223053	Пин
5	1	1	1	26	9	2331	2387	30	39	93.534737	|
5	1	1	1	26	10	2370	2391	202	140	11.075478	пи
5	1	1	1	26	11	2580	2387	363	150	60.265121	ПИ
5	1	1	1	26	12	2959	2391	143	142	39.498604	ЦЕ
5	1	1	1	26	13	3112	2391	256	26	17.236938	ГУИН
4	1	1	1	27	0	415	2418	4225	73	-1	
5	1	1	1	27	1	415	2418	559	73	41.047035	ИИ
5	1	1	1	27	2	1036	2418	745	73	32.886589	Па
5	1	1	1	27	3	2001	2418	559	73	32.108368	ИИ
5	1	1	1	27	4	2978	2418	389	73	30.643997	EEE
5	1	1	1	27	5	3708	2457	44	17	61.529350	100
5	1	1	1	27	6	3777	2482	2	2	61.529350	|
5	1	1	1	27	7	4340	2482	10	4	89.208969	|
5	1	1	1	27	8	4631	2482	9	4	71.129761	|
4	1	1	1	28	0	415	2479	3555	90	-1	
5	1	1	1	28	1	415	2492	95	74	18.803520	Ve
5	1	1	1	28	2	638	2492	80	39	31.777710	Aa
5	1	1	1	28	3	835	2492	100	39	34.864487	ee
5	1	1	1	28	4	1262	2492	205	41	43.981224	eee
5	1	1	1	28	5	1612	2492	169	74	41.136444	И
5	1	1	1	28	6	2001	2492	303	74	38.678963	A
5	1	1	1	28	7	2421	2492	100	39	30.836517	A
5	1	1	1	28	8	2637	2492	250	41	23.047493	ae
5	1	1	1	28	9	3011	2492	42	41	23.047493	el
5	1	1	1	28	10	3199	2492	169	74	60.888603	У
5	1	1	1	28	11	3704	2479	82	90	55.802147	й!
5	1	1	1	28	12	3873	2503	97	28	76.577988	+0,600
4	1	1	1	29	0	452	2532	3432	42	-1	
5	1	1	1	29	1	452	2532	99	42	2.266190	LITT
5	1	1	1	29	2	589	2532	86	34	2.266190	ttt
5	1	1	1	29	3	710	2532	14	34	80.502220	І
5	1	1	1	29	4	773	2532	118	34	49.324574	ІТ
5	1	1	1	29	5	931	2532	155	34	43.438030	ІП
5	1	1	1	29	6	1248	2532	50	34	51.798401	м
5	1	1	1	29	7	1356	2534	118	32	48.502422	ШТ
5	1	1	1	29	8	1531	2532	116	34	44.191204	ІА
5	1	1	1	29	9	2038	2532	138	34	1.238792	Ltt
5	1	1	1	29	10	2213	2532	48	34	21.674355	tt
5	1	1	1	29	11	2288	2532	22	34	84.831375	І
5	1	1	1	29	12	2354	2532	11	34	78.283432	І
5	1	1	1	29	13	2409	2532	68	34	77.643623	ІТ
5	1	1	1	29	14	2834	2532	50	42	56.553505	м
5	1	1	1	29	15	2942	2534	65	32	42.656036	Ш
5	1	1	1	29	16	3096	2532	137	34	33.861458	ІА
5	1	1	1	29	17	3849	2536	35	35	52.564888	МУ
4	1	1	1	30	0	446	2580	4024	65	-1	
5	1	1	1	30	1	446	2624	44	10	0.000000	са
5	1	1	1	30	2	503	2615	52	17	94.658012	0350
5	1	1	1	30	3	661	2624	44	10	40.667526	сі
5	1	1	1	30	4	717	2615	52	17	84.654205	0350
5	1	1	1	30	5	875	2622	45	12	41.943317	сан
5	1	1	1	30	6	932	2615	52	17	94.115204	0350
5	1	1	1	30	7	1077	2604	58	30	10.774124	Nef
5	1	1	1	30	8	1147	2615	53	17	10.774124	28,0400
5	1	1	1	30	9	1305	2624	45	10	40.382595	св
5	1	1	1	30	10	1362	2615	52	17	85.144547	0350
5	1	1	1	30	11	1520	2624	44	10	29.310593	сану
5	1	1	1	30	12	1577	2615	52	17	94.300011	0350
5	1	1	1	30	13	1735	2622	44	12	48.562469	с
5	1	1	1	30	14	1791	2615	52	17	86.491867	0350
5	1	1	1	30	15	2032	2624	45	10	40.749893	св
5	1	1	1	30	16	2089	2615	52	17	89.122269	0350
5	1	1	1	30	17	2247	2624	44	10	13.588371	сів
5	1	1	1	30	18	2303	2615	53	17	80.473022	0350
5	1	1	1	30	19	2461	2622	45	12	39.918556	сан
5	1	1	1	30	20	2518	2615	52	17	94.096634	0350
5	1	1	1	30	21	2663	2604	58	30	29.583420	АИ
5	1	1	1	30	22	2733	2615	53	17	73.285355	5400
5	1	1	1	30	23	2891	2624	45	10	32.244255	оз
5	1	1	1	30	24	2948	2615	52	17	80.073380	0350
5	1	1	1	30	25	3106	2624	44	10	16.974640	са
5	1	1	1	30	26	3163	2615	52	17	94.743675	0350
5	1	1	1	30	27	3321	2624	44	10	19.645607	15
5	1	1	1	30	28	3377	2615	52	17	80.374397	0350
5	1	1	1	30	29	3759	2580	41	65	59.031292	72
5	1	1	1	30	30	4467	2636	3	3	56.109699	}
4	1	1	1	31	0	215	2618	4433	43	-1	
5	1	1	1	31	1	215	2618	22	43	74.193855	g
5	1	1	1	31	2	446	2637	16	16	56.271435	i
5	1	1	1	31	3	661	2637	16	16	64.491653	и
5	1	1	1	31	4	875	2637	17	16	26.306343	ty
5	1	1	1	31	5	1090	2637	17	16	49.739578	an
5	1	1	1	31	6	1305	2637	16	16	69.937210	и
5	1	1	1	31	7	1520	2637	16	16	69.937210	и
5	1	1	1	31	8	1735	2637	16	16	67.119553	и
5	1	1	1	31	9	2032	2637	16	16	69.937210	и
5	1	1	1	31	10	2247	2637	16	16	69.937210	и
5	1	1	1	31	11	2461	2637	17	16	26.306343	ty
5	1	1	1	31	12	2676	2637	17	16	49.739578	an
5	1	1	1	31	13	2891	2637	16	16	26.945969	ЩІ
5	1	1	1	31	14	3106	2637	16	16	67.731125	и
5	1	1	1	31	15	3321	2637	16	16	62.929005	и
5	1	1	1	31	16	4340	2636	63	21	96.661919	План
5	1	1	1	31	17	4414	2642	28	15	96.602524	на
5	1	1	1	31	18	4452	2642	60	18	87.006699	відм.
5	1	1	1	31	19	4523	2636	99	24	90.021645	+30,000
5	1	1	1	31	20	4632	2642	16	14	92.413734	м
4	1	1	1	32	0	215	2630	3748	84	-1	
5	1	1	1	32	1	215	2641	21	67	24.808083	у
5	1	1	1	32	2	301	2656	222	22	11.712067	С
5	1	1	1	32	3	2101	2656	1408	58	24.429565	в
5	1	1	1	32	4	3630	2671	30	43	51.297462	І
5	1	1	1	32	5	3763	2630	37	81	56.230259	7
5	1	1	1	32	6	3873	2668	22	24	48.732685	-1
5	1	1	1	32	7	3911	2668	52	24	48.732685	900
4	1	1	1	33	0	215	2677	4425	81	-1	
5	1	1	1	33	1	215	2688	21	67	42.061859	р
5	1	1	1	33	2	301	2698	3359	36	50.873753	РЕ
5	1	1	1	33	3	3763	2677	37	81	51.482807	7
5	1	1	1	33	4	3849	2702	35	34	57.402328	хи
5	1	1	1	33	5	4340	2721	10	11	62.010395	о
5	1	1	1	33	6	4631	2721	9	11	81.296021	-
4	1	1	1	34	0	3664	2773	1008	20	-1	
5	1	1	1	34	1	3664	2773	26	18	68.719742	ven
5	1	1	1	34	2	4543	2792	6	1	82.683014	-
5	1	1	1	34	3	4655	2777	17	11	45.665207	5
4	1	1	1	35	0	1860	2813	2842	66	-1	
5	1	1	1	35	1	1860	2826	63	17	96.247002	24000
5	1	1	1	35	2	3118	2813	70	41	94.540932	14200"
5	1	1	1	35	3	3484	2813	25	41	71.140442	24
5	1	1	1	35	4	3654	2822	56	54	38.838181	1}
5	1	1	1	35	5	3759	2813	41	66	64.434372	72
5	1	1	1	35	6	4416	2827	22	8	1.721924	аб
5	1	1	1	35	7	4490	2820	79	32	0.000000	інн
5	1	1	1	35	8	4685	2847	17	11	61.773346	5
4	1	1	1	36	0	1956	2841	2746	57	-1	
5	1	1	1	36	1	1956	2864	62	17	48.240379	st
5	1	1	1	36	2	3473	2841	327	57	21.273720	ДОТИ
5	1	1	1	36	3	3873	2853	90	28	59.146355	4.100
5	1	1	1	36	4	4524	2854	25	35	33.461075	AY
5	1	1	1	36	5	4608	2822	37	88	56.204727	|
5	1	1	1	36	6	4685	2860	17	24	63.489346	з
4	1	1	1	37	0	3473	2898	327	54	-1	
5	1	1	1	37	1	3473	2898	327	54	33.770615	РРР
4	1	1	1	38	0	3174	2961	126	17	-1	
5	1	1	1	38	1	3174	2961	29	17	90.597733	05.
5	1	1	1	38	2	3212	2961	30	17	95.779282	06.
5	1	1	1	38	3	3251	2961	49	17	96.741341	2024
4	1	1	1	39	0	4866	3016	56	63	-1	
5	1	1	1	39	1	4866	3016	56	63	73.282036	6
